"Entity DCID","Entity properties isoCode","Entity properties name","Variable DCID","Variable observation date","Variable observation metadata importName","Variable observation metadata provenanceUrl","Variable observation metadata scalingFactor","Variable observation metadata unit","Variable observation metadata unitDisplayName","Variable observation value","Variable properties name"
"geoId/05073","","Lafayette County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",5598,"Population With Health Insurance"
"geoId/05075","","Lawrence County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",14579,"Population With Health Insurance"
"geoId/05077","","Lee County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",6625,"Population With Health Insurance"
"geoId/05079","","Lincoln County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",7699,"Population With Health Insurance"
"geoId/05081","","Little River County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",11289,"Population With Health Insurance"
"geoId/05083","","Logan County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",19608,"Population With Health Insurance"
"geoId/05085","","Lonoke County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",66958,"Population With Health Insurance"
"geoId/05087","","Madison County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",14925,"Population With Health Insurance"
"geoId/05089","","Marion County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",15530,"Population With Health Insurance"
"geoId/05091","","Miller County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",37246,"Population With Health Insurance"
"geoId/05093","","Mississippi County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",36272,"Population With Health Insurance"
"geoId/05095","","Monroe County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",6112,"Population With Health Insurance"
"geoId/05097","","Montgomery County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",7440,"Population With Health Insurance"
"geoId/05099","","Nevada County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",7728,"Population With Health Insurance"
"geoId/05101","","Newton County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",6720,"Population With Health Insurance"
"geoId/05103","","Ouachita County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",20802,"Population With Health Insurance"
"geoId/05105","","Perry County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",9422,"Population With Health Insurance"
"geoId/05107","","Phillips County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",14969,"Population With Health Insurance"
"geoId/05109","","Pike County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",9022,"Population With Health Insurance"
"geoId/05111","","Poinsett County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",20560,"Population With Health Insurance"
"geoId/05113","","Polk County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",17404,"Population With Health Insurance"
"geoId/05115","","Pope County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",57499,"Population With Health Insurance"
"geoId/05117","","Prairie County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",7473,"Population With Health Insurance"
"geoId/05119","","Pulaski County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",357067,"Population With Health Insurance"
"geoId/05121","","Randolph County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",16973,"Population With Health Insurance"
"geoId/05123","","St. Francis County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",18468,"Population With Health Insurance"
"geoId/05125","","Saline County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",115579,"Population With Health Insurance"
"geoId/05127","","Scott County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",8767,"Population With Health Insurance"
"geoId/05129","","Searcy County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",7333,"Population With Health Insurance"
"geoId/05131","","Sebastian County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",112540,"Population With Health Insurance"
"geoId/05133","","Sevier County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",12893,"Population With Health Insurance"
"geoId/05135","","Sharp County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",16223,"Population With Health Insurance"
"geoId/05137","","Stone County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",11227,"Population With Health Insurance"
"geoId/05139","","Union County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",36021,"Population With Health Insurance"
"geoId/05141","","Van Buren County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",14261,"Population With Health Insurance"
"geoId/05143","","Washington County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",215507,"Population With Health Insurance"
"geoId/05145","","White County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",69321,"Population With Health Insurance"
"geoId/05147","","Woodruff County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",5714,"Population With Health Insurance"
"geoId/05149","","Yell County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",18403,"Population With Health Insurance"
"geoId/06001","","Alameda County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",1587621,"Population With Health Insurance"
"geoId/06003","","Alpine County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",1418,"Population With Health Insurance"
"geoId/06005","","Amador County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",35774,"Population With Health Insurance"
"geoId/06007","","Butte County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",197621,"Population With Health Insurance"
"geoId/06009","","Calaveras County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",42691,"Population With Health Insurance"
"geoId/06011","","Colusa County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",19674,"Population With Health Insurance"
"geoId/06013","","Contra Costa County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",1103872,"Population With Health Insurance"
"geoId/06015","","Del Norte County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",23683,"Population With Health Insurance"
"geoId/06017","","El Dorado County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",182683,"Population With Health Insurance"
"geoId/06019","","Fresno County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",925145,"Population With Health Insurance"
"geoId/06021","","Glenn County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",25330,"Population With Health Insurance"
"geoId/06023","","Humboldt County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",126923,"Population With Health Insurance"
"geoId/06025","","Imperial County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",159954,"Population With Health Insurance"
"geoId/06027","","Inyo County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",17216,"Population With Health Insurance"
"geoId/06029","","Kern County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",814329,"Population With Health Insurance"
"geoId/06031","","Kings County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",126050,"Population With Health Insurance"
"geoId/06033","","Lake County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",63002,"Population With Health Insurance"
"geoId/06035","","Lassen County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",22331,"Population With Health Insurance"
"geoId/06037","","Los Angeles County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",8977888,"Population With Health Insurance"
"geoId/06039","","Madera County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",139110,"Population With Health Insurance"
"geoId/06041","","Marin County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",247589,"Population With Health Insurance"
"geoId/06043","","Mariposa County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",15762,"Population With Health Insurance"
"geoId/06045","","Mendocino County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",82042,"Population With Health Insurance"
"geoId/06047","","Merced County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",254524,"Population With Health Insurance"
"geoId/06049","","Modoc County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",7742,"Population With Health Insurance"
"geoId/06051","","Mono County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",11104,"Population With Health Insurance"
"geoId/06053","","Monterey County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",380827,"Population With Health Insurance"
"geoId/06055","","Napa County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",127606,"Population With Health Insurance"
"geoId/06057","","Nevada County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",95590,"Population With Health Insurance"
"geoId/06059","","Orange County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",2941258,"Population With Health Insurance"
"geoId/06061","","Placer County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",390167,"Population With Health Insurance"
"geoId/06063","","Plumas County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",18520,"Population With Health Insurance"
